part_number235	index	yuPriceOpt	mezhPriceOpt	paPriceOpt	riPriceOpt	chPriceOpt
CT-PRB-2	1300	0	0	0	0	0
R3-800	1301	0	0	0	0	0
R5-800L	1302	0	0	0	0	0
16988	1303	0	0	0	0	0
R744G2133S1S-UO	1304	0	0	0	0	0
MTA8ATF1G64HZ-2G3B1	1305	0	0	1100	950	0
M471B5273CH0-CH9	1306	0	0	470	0	420
R0004732	1307	0	0	0	0	0
A-HDMI-FC	1308	0	0	0	0	0
KD00AS1520	1309	0	0	0	0	0
CC-HDMI4C-6	1310	0	0	0	0	0
R0004733	1311	0	0	0	0	0
KD00AS1193	1312	0	0	0	0	0
VD 090-1.8м.	1313	0	0	0	0	0
Art.GC 1441	1314	0	0	0	0	0
KD00AS1192	1315	0	0	0	0	0
CC-HDMI4C-10	1316	0	0	0	0	0
CC-HDMICC-6	1317	0	0	0	0	0
304955	1318	0	0	0	0	0
KD00AS1514	1319	0	0	0	0	0
KBH1601	1320	0	0	0	0	0
CC-HDMI4C-15	1321	0	0	0	0	0
KBH1606	1322	0	0	0	0	0
F3Y042bt	1323	0	0	0	0	0
KD00AS1246	1324	0	0	0	0	0
KD00AS1273	1325	0	0	0	0	0
BVL1502	1326	0	0	0	0	0
6154	1327	0	0	0	0	0
A-HDMI-FDML	1328	0	0	0	0	0
A-HDMI-FD	1329	0	0	0	0	0
HDMIAF02	1330	0	0	0	0	0
15267	1331	0	0	0	0	0
KD00AS1241	1332	0	0	0	0	0
CC-HDMID-6	1333	0	0	0	0	0
KD00AS1242	1334	0	0	0	0	0
VD 058 1.8м.	1335	0	0	0	0	0
324427	1336	0	0	0	0	0
CC-HDMID-15	1337	0	0	0	0	0
KBD1678	1338	0	0	0	0	0
F3Y043bf	1339	0	0	0	0	0
KD00AS1245	1340	0	0	0	0	0
KD00AS1274	1341	0	0	0	0	0
15269	1342	0	0	0	0	0
01300132	1343	0	0	0	0	0
CC-HDMI4F-6	1344	0	0	0	0	0
MT8KTF51264HZ-1G6E1	1345	0	0	470	400	0
HMT451S6MFR8A-PB	1346	0	0	0	0	0
SP008GBLTU133N02	1347	0	0	0	0	0
VGA03-5.0	1348	0	0	0	0	0
M471B5273DM0-CH9	1349	0	425	470	0	450
3.5STM2RCAM01-1.5	1350	0	0	0	0	0
GPCM-B200	1351	0	0	0	0	0
PRB-15 S	1352	0	0	0	0	0
PRB-16-04F	1353	0	0	0	0	0
V12H003P14	1354	0	0	0	0	0
TS-8	1355	0	0	0	0	0
KNWMX1-ETF	1356	0	0	0	0	0
NT4GC64B8HG0NS-CG	1357	0	0	470	400	0
M470T5663QZ3-CE6	1358	0	200	250	0	0
44180	1359	0	0	0	0	0
CC-HDMI4L-10	1360	0	0	0	0	0
3792	1361	0	0	0	0	0
MT16JTF25664AZ-1G4F1	1362	0	0	0	0	0
M378B5273CH0-CK0	1363	0	0	470	360	370
TS120GSSD220S	1364	0	0	0	0	0
10712	1365	0	0	0	0	0
EBJ40UG8BBU0-GN-F	1366	0	0	500	0	0
ASU1333S9-4G-ECEWG	1367	0	0	0	0	0
HMT325U6BFR8C-H9	1368	0	0	200	0	160
HMT325U6EFR8C-PB	1369	0	0	0	0	0
M378B5773DH0-CH9	1370	0	0	203.93	0	160
M471B5773DH0-CH9	1371	0	0	180	0	150
ASU1600S11-4G-EDEG	1372	0	0	0	0	0
M378B5673GB0-CH9	1373	0	0	0	0	0
EBJ81UG8BBU0-GN-F	1374	0	0	850	0	0
44235	1375	0	0	0	0	0
44145	1376	0	0	0	0	0
UC12-21111	1377	0	0	0	0	0
44241	1378	0	0	0	0	0
M471B5773CHS-CH9	1379	0	0	200	150	150
M378B5273DH0-CH9	1380	0	0	470	360	350
44246	1381	0	0	0	0	0
44251	1382	0	0	0	0	0
M471A5143EB0-CPB	1383	0	0	550	450	450
7438	1384	0	0	0	0	0
9055	1385	0	0	0	0	0
6970	1386	0	0	0	0	0
9056	1387	2.5	0	0	0	0
9057	1388	0	0	0	0	0
10046	1389	0	0	0	0	0
44252	1390	0	0	0	0	0
05232	1391	0	0	0	0	0
KV-FJ1502A	1392	0	0	0	0	0
SA400S37/120G	1393	0	0	0	0	0
SA400S37/240G	1394	0	0	0	0	0
HMT125S6BFR8C-H9	1395	0	0	200	0	0
HMT125S6TFR8C-H9	1396	0	0	200	0	160
M471B5673FH0-CH9	1397	0	0	200	150	150
CT51264BF186DJ	1398	0	0	0	800	0
KMJ000007	1399	0	0	0	0	0
147095	1400	0	0	0	0	0
44272	1401	0	0	0	0	0
44295	1402	0	0	0	0	0
T2535T120G0C101	1403	0	0	0	0	0
M471A5143DB0-CPB	1404	0	0	500	450	430
HMA41GS6AFR8N-TF	1405	0	0	950	900	880
40360	1406	0	0	0	0	0
3808	1407	0	0	0	0	0
HMT125U6BFR8C-H9	1408	0	0	0	0	0
M470T5267AZ3-CF7	1409	0	0	0	0	0
M378B5673EH1-CH9	1410	0	0	200	0	160
HYMP112S64CR6-S6	1411	0	0	99	0	0
MT8JSF25664HZ-1G1D1	1412	0	0	0	150	0
TMKS4G56AHFHA	1413	0	0	0	0	0
F3-10600CL9D-16GBSQ	1414	0	0	0	0	0
NT4GC64B8HG0NS-DI	1415	0	0	470	360	0
AMD16N11/8	1416	0	600	749.8	0	0
ESBB84(1:1)	1417	0	0	0	0	0
ESDB118	1418	0	0	0	0	0
0306	1419	0	0	0	0	0
44328	1420	0	0	0	0	0
07416	1421	0	0	0	0	0
44327	1422	0	0	0	0	0
06637	1423	9.5	0	0	0	0
M471B5273CH0-CK0	1424	0	0	470	400	420
M391B5273DH0-YH9	1425	0	0	0	0	0
M378B5173QH0-CK0	1426	0	0	470	360	370
M378B5173DB0-CK0	1427	0	0	470	360	370
HMT351S6AFR8C-H9	1428	0	0	0	0	0
M471b5673eh1-cf8	1429	0	0	200	0	0
M378B5273CH0-CH9	1430	0	0	470	360	400
M471B5173BH0-CK0	1431	0	0	470	0	420
M471B5773DH0-CK0	1432	0	0	244.83	0	160
44348	1433	0	0	0	0	0
44347	1434	0	0	0	0	0
M470T5663EH3-CF7	1435	0	0	200	0	160
M470T5663RZ3-CE6	1436	0	200	250	0	0
44368	1437	0	0	0	0	0
44387	1438	0	0	0	0	0
44388	1439	1.2	0	0	0	0
MT9JSF12872AZ-1G4G1ZF	1440	0	0	0	0	0
MT9JSF12872AZ-1G1F1	1441	0	0	0	0	0
HMT112S6AFR6C-G7	1442	0	0	0	0	0
ESDB112	1443	0	0	0	0	0
ESAA135	1444	0	0	0	0	0
CB-MP120(16:9)WM5	1445	0	0	0	0	0
TLS-2	1446	0	0	0	0	0
TLS-3	1447	0	0	0	0	0
TLS-7	1448	0	0	0	0	0
TLS-9	1449	0	0	0	0	0
TLS-10	1450	0	0	0	0	0
TLS-4	1451	0	0	0	0	0
TLS-5	1452	0	0	0	0	0
TLS-11	1453	0	0	0	0	0
TLS-12	1454	0	0	0	0	0
M471B5173BH0-YK0	1455	0	0	470	380	420
44403	1456	0	0	0	0	0
KFJ-FPC218/2G	1457	0	0	0	0	0
M378T5663RZ3-CF7	1458	0	0	0	0	0
HMT325S6CFR8C-H9	1459	0	0	200	150	150
HMT125U6TFR8C-H9	1460	0	0	200	0	160
HMT351S6EFR8C-PB	1461	0	0	470	400	380
KVR667D2N5/1G	1462	0	125	130	0	0
CCA-2R2R-6	1463	0	0	0	0	0
CCA-2R2R-10	1464	0	0	0	0	0
44428	1465	0	0	0	0	0
40223	1466	0	0	0	0	0
C50710C	1467	0	0	0	0	0
44430	1468	0	0	0	0	0
HDMI01-1.8	1469	0	0	0	0	0
M471B5773DH0-YK0	1470	0	0	0	0	0
M378B5673FH0-CH9	1471	0	0	200	0	160
TS240GSSD220S	1472	0	0	0	0	0
XC1497	1473	0	0	0	0	0
M471B5273CH0-YK0	1474	0	0	542.2	400	0
3.5STM2RCAF-01	1475	0	0	0	0	0
3.5STM2RCAM01-3.0	1476	0	0	0	0	0
10707	1477	0	0	0	0	0
HMT41GS6MFR8C-PB	1478	0	0	850	800	800
76.a302g.c8q0c	1479	0	0	0	0	0
40363	1480	0	0	0	0	0
20848	1481	0	0	0	0	0
HMT351U6CFR8C-H9	1482	0	425	470	360	350
KVR24S17S8/8	1483	0	0	900	0	0
HMT451S6EFR8A-PB	1484	0	0	0	0	0
HMT351S6BFR8C-PB	1485	0	0	0	0	0
M471B5273CM0-CK0	1486	0	0	0	0	0
IR-SSDPR-S25A-120	1487	0	0	0	0	0
M471B5273EB0-CK0	1488	0	0	470	400	400
HMT41GS6DFR8A-PB	1489	0	0	850	0	850
44485	1490	0	0	0	0	0
RCA01-1.8	1491	0	0	0	0	0
CCA-2R2R-10M	1492	0	0	0	0	0
AP120GAS340G	1493	0	0	0	0	0
AP240GAS350	1494	0	0	0	0	0
9174	1495	0	0	0	0	0
44500	1496	2.3	0	0	0	0
HMP125S6EFR8C-S6	1497	0	0	200	0	0
40252	1498	0	0	0	0	0
M471B5273BH0-CK0	1499	0	0	0	0	0
M471A5244BB0-CRC	1500	0	0	550	0	480
HMT451S6MFR8C-H9	1501	0	0	0	0	0
HYMP512S64CP8-Y5	1502	0	0	0	0	0
HMT325S6EFR8A-PB	1503	0	0	0	0	0
M471B5773CHS-CK0	1504	0	0	200	0	160
M471B5173CB0-YK0	1505	0	0	470	380	0
TS16GJF730	1506	0	0	0	0	0
AP120GAS350	1507	0	0	0	0	0
0001180T	1508	0	0	0	0	0
0001196T	1509	0	0	0	0	0
0011100T	1510	0	0	0	0	0
PRT2	1511	0	0	0	0	0
M86NWX	1512	0	0	0	0	0
1EVEE5	1513	0	0	0	0	0
0043200E	1514	0	0	0	0	0
R100WH1	1515	0	0	0	0	0
SK120NXW-E12	1516	0	0	0	0	0
VMAX128XWX2-E20	1517	0	0	0	0	0
CB-MP200(4:3)WM5(ALCW)	1518	0	0	0	0	0
SK200XVW2	1519	0	0	0	0	0
SK200XHW2	1520	0	0	0	0	0
WK-URS210pb	1521	0	0	0	0	0
WK-URS190	1522	0	0	0	0	0
WK-URS210	1523	0	0	0	0	0
WK-URS240	1524	0	0	0	0	0
M471B5674QH0-YK0	1525	0	0	200	0	160
M378B5773CH0-CK0	1526	0	0	0	0	0
M378B5773DH0-CK0	1527	0	0	0	0	0
CH-765	1528	0	0	0	0	0
44564	1529	0	0	0	0	0
M378B5273BH1-CH9	1530	0	0	0	0	0
M471B5673DH1-CF8	1531	0	0	0	0	160
HMT425S6CFR6A-PB	1532	0	0	0	0	0
HMT425S6AFR8A-PB	1533	0	0	200	0	160
HMT325U6CFR8C-PB	1534	0	0	0	0	0
HMT451U6BFR8C-PB	1535	0	0	470	360	0
HMA81GS6AFR8N-UH	1536	0	0	1000	900	840
RD82A	1537	0	0	0	0	0
RD91A	1538	0	0	0	0	0
M471B1G73BH0-YK0	1539	0	0	850	0	850
CT102464BD160B	1540	0	0	850	900	0
M378B5273DH0-CK0	1541	0	0	484.67	360	370
M471A1K43BB1-CPC	1542	0	0	0	0	0
M471A1K43BB0-CPB	1543	0	0	1000	900	900
CT8G4DFD824A	1544	0	0	950	0	0
VGA02-1.8	1545	0	0	0	0	0
44580	1546	0	0	0	0	0
HDMI05-3.0	1547	0	0	0	0	0
44595	1548	0	0	0	0	0
NT2GT64U8HD0BN-AD	1549	0	0	0	0	0
20223	1550	0	0	0	0	0
ZLY5012609A	1551	0	0	0	0	0
HMT351U6BFR8C-PB	1552	0	0	0	0	0
HMT41GU6DFR8A-PB	1553	0	0	0	850	0
M378B1G73DB0-CK0	1554	0	0	850	850	700
M378B1G73EB0-CK0	1555	0	0	850	850	0
M378A1G43DB0-CPB	1556	0	0	950	0	800
M471A2K43BB1-CRC	1557	0	0	2300	2200	2000
CT8G4DFD8213	1558	0	0	0	0	0
VCPDCHDMIMM1.8BK	1559	0	0	0	0	0
HDMI04-3.0	1560	0	0	0	0	0
VCPDCHDMIMM5BK	1561	0	0	0	0	0
RMSA3260MB78HAF-2400	1562	0	0	0	0	0
M471A1K43DB0-CPB	1563	0	0	0	0	0
m471A1K43CB1-CRC	1564	0	0	1050	0	850
m471A1K43BB1-CRC	1565	0	0	1050	900	800
HMA851S6AFR6N-UH	1566	0	0	550	0	480
T2535T240G0C101	1567	0	0	0	0	0
44633	1568	0	0	0	0	0
MTA8ATF51264AZ-2G1B1	1569	0	0	0	450	0
MTA4ATF51264AZ-2G3B1	1570	0	0	0	450	0
M470T2864EH3-CF7	1571	0	75	130	0	0
KVR24N17S8/4	1572	0	0	500	0	0
KVR24N17S8/8	1573	0	900	900	0	0
KVR21S15D8/16	1574	0	0	2000	0	1600
44638	1575	0	0	0	0	0
CT16G4SFD824A	1576	0	0	2300	2100	0
CT4G4DFS824A.M8FB	1577	0	0	0	0	0
mta16atf2g64hz-2g1a1	1578	0	0	1900	0	1700
E404247S	1579	0	0	0	0	0
AD4S2133J4G15-S	1580	0	0	0	0	0
AS04GGB24CEWBGH	1581	0	0	0	0	0
AD4S2666W4G19-S	1582	0	0	0	0	0
AD4S266638G19-S	1583	0	0	0	0	0
E408247S	1584	0	0	0	0	0
E41621S	1585	0	0	0	0	0
AS16GGB24CEYBGH	1586	0	0	0	0	0
JM2666HSH-4G	1587	0	0	0	0	0
JM2400HSH-4G	1588	0	0	0	0	0
GR2400S464L17S/4G	1589	0	0	0	0	0
CT4G4SFS8266	1590	0	0	500	0	0
GR2666S464L19S/4G	1591	0	0	0	0	0
KVR26S19S6/4	1592	0	0	550	0	0
JM2666HSB-8G	1593	0	0	0	0	0
TED48G2133C15-S01	1594	0	0	0	0	0
A-HDMI-VGA-03-10	1595	0	0	0	0	0
A-HDMI-VGA-03-5M	1596	0	0	0	0	0
A-HDMI-VGA-03-10M	1597	0	0	0	0	0
44681	1598	0	0	0	0	0
JS300SSD120GB	1599	0	0	0	0	0
GA-H110M-H	1600	0	0	0	0	0
44682	1601	0	0	0	0	0
PBU240GS25SSDR	1602	0	0	0	0	0
44693	1603	0	0	0	0	0
AMD16N11/4	1604	0	275	0	0	0
KVR24N17D8/16	1605	0	0	1900	0	0
AP480GAS350-1	1606	0	0	0	0	0
44708	1607	0	0	0	0	0
44719	1608	0	0	0	0	0
44722	1609	0	0	0	0	0
VD078	1610	0	0	0	0	0
44727	1611	0	0	0	0	0
44726	1612	0	0	0	0	0
M471B5273BH1-CH9	1613	0	0	0	400	0
EE2-U3S-2-S	1614	0	0	0	0	0
44752	1615	0	0	0	0	0
On Time	1616	0	0	0	0	0
HMT325U6BFR8C-H9N0	1617	0	0	0	0	0
GR1333D364L9/2G	1618	0	0	0	0	0
TED32GM1333C9-S01 / TED32G1333C9-S01	1619	0	0	0	0	0
TED34G1333C901 / TED34GM1333C901	1620	0	0	0	0	0
TED34GM1333C9-S01	1621	0	0	0	0	0
E30106A	1622	0	0	0	0	0
E30140A	1623	0	0	0	0	0
E30209A	1624	0	0	0	0	0
E30200A	1625	0	0	0	0	0
EG3001B	1626	0	0	0	0	0
GM16N11/2	1627	0	0	0	0	0
TED3L2G1600C11-S01	1628	0	0	0	0	0
GM16S11/2	1629	0	0	0	0	0
GR1600D364L11/2G	1630	0	0	0	0	0
NCPH9AUDR-16MA8	1631	0	0	0	0	0
GM16LN11/8	1632	0	0	0	0	0
TED38G1600C1101	1633	0	0	0	0	0
GM16S11/8	1634	0	0	0	0	0
GM16N11/8	1635	0	0	0	0	0
HMT41GU6MFR8C-PBN0 / HMT41GU6 / HMT41GU6	1636	0	0	0	0	0
GM16LS11/8	1637	0	0	0	0	0
GR2133D464L15S/4G	1638	0	0	0	0	0
GP44GB2133C15SC	1639	0	0	0	0	0
GR2133D464L15S/8G	1640	0	0	0	0	0
JR4U2133172408-16M	1641	0	0	0	0	0
GM24N17S8/4	1642	0	0	0	0	0
TED44G2400C1601	1643	0	0	0	0	0
TED48G2400C1601	1644	0	0	0	0	0
JM2400HSB-8G	1645	0	0	0	0	0
3.5ST01-1.8	1646	0	0	0	0	0
17435	1647	0	0	0	0	0
AV60CGB	1648	0	0	0	0	0
PBU120GS25SSDR	1649	0	0	0	0	0
SA400M8/120G	1650	0	0	0	0	0
T253LE240GTC101	1651	0	0	0	0	0
WDS240G2G0B	1652	0	0	0	0	0
ASU630SS-480GQ-R	1653	0	0	0	0	0
AP480GAS340G-1	1654	0	0	0	0	0
SA400S37/480G	1655	0	0	0	0	0
AP960GAS340G-1	1656	0	0	0	0	0
SSDPR-CX400-01T	1657	0	0	0	0	0
44101	1658	0	0	0	0	0
44769	1659	0	0	0	0	0
44768	1660	12	0	0	0	0
42884	1661	0	0	0	0	0
AB-U3M-VGAF-01	1662	0	0	0	0	0
USB3.0-HDMI	1663	0	0	0	0	0
DSP-2PH4-03	1664	0	0	0	0	0
VE401	1665	0	0	0	0	0
VE405	1666	0	0	0	0	0
GVS124	1667	0	0	0	0	0
DS-46304	1668	0	0	0	0	0
DS-47304	1669	0	0	0	0	0
DK-330105-150-S	1670	0	0	0	0	0
DK-330105-200-S	1671	0	0	0	0	0
RMSA3260MB78HAF-2666	1672	0	0	0	0	0
M471A1K43CB1-CTD	1673	0	0	1050	950	880
44743	1674	0	0	0	0	0
HSC035BK	1675	0	0	0	0	0
44779	1676	0	0	0	0	0
E30149A	1677	0	0	0	0	0
ML-1210D3	1678	0	0	0	0	0
C4096A	1679	0	0	0	0	0
TN-6300	1680	0	0	0	0	0
NS800-001	1681	0	0	0	0	0
SNY1333S9-2G-ELF	1682	0	0	0	0	0
ACR16D3LS1KNG/4G	1683	0	0	0	0	0
HDMI05-2.0	1684	0	0	0	0	0
44783	1685	0	0	0	0	0
16143	1686	0	0	0	0	0
M471B5773CHS-CF8	1687	0	0	200	0	0
M378B5273EB0-CK0	1688	0	0	470	360	0
M378B5173BH0-CK0	1689	0	0	470	360	370
Exceleram e40821a	1690	0	0	0	0	0
GD900-SSY1	1691	0	0	0	0	0
GD900-SY3	1692	0	0	0	0	0
GD900-SY7	1693	0	0	0	0	0
GD900-SY15	1694	0	0	0	0	0
GD900-SY30	1695	0	0	0	0	0
44796	1696	0	0	0	0	0
43567	1697	0	0	0	0	0
34555	1698	0	0	0	0	0
CT4G4SFS8213.C8FBD1	1699	0	0	0	0	0
HDE21	1700	0	0	0	0	0
KVR1333D3S8S9/2G	1701	0	0	0	0	0
44811	1702	0	0	0	0	0
KVR1333D3N9K2/4G	1703	0	0	0	0	0
HMT351U6EFR8C-PB	1704	0	0	0	360	370
HMT351U6СFR8C-PB	1705	0	0	488	0	400
M378B1G73BH0-CK0	1706	0	0	850	850	0
M378B1G73EB0-YK0	1707	0	0	850	0	750
44819	1708	0	0	0	0	0
44820	1709	0	0	0	0	0
HMA81GS6MFR8N-UH	1710	0	0	950	900	800
M471A1K43DB1-CTD	1711	0	0	1050	950	880
8.754E+11	1712	0	0	0	0	0
8.754E+11	1713	0	0	0	0	0
8.754E+11	1714	0	0	0	0	0
HMA451U6AFR8N-TF	1715	0	0	530	450	400
HMA851U6AFR6N-UH	1716	0	0	550	450	420
M378A5244BB0-CRC	1717	0	0	0	0	400
Kingston KMKYF9-MIHK18121 1Rx8	1718	0	0	0	0	0
44822	1719	0	0	0	0	0
44829	1720	0	0	0	0	0
44821	1721	0	0	0	0	0
KVR24N17S6/4	1722	0	0	0	0	0
HMA851U6CJR6N-UH	1723	0	0	0	450	0
KVR24S17S6/4	1724	0	0	0	0	0
EL.04G2T.KFH	1725	0	0	0	0	0
AS04GGB24CETBGH	1726	0	0	0	0	0
CT16G4DFD824A	1727	0	0	0	0	0
TED44G2133C1501	1728	0	0	0	0	0
TED44G2133C15-S01	1729	0	0	0	0	0
E40421A	1730	0	0	0	0	0
TED416G2400C1601	1731	0	0	0	0	0
E416247A	1732	0	0	0	0	0
E416247S	1733	0	0	0	0	0
CT4G4DFS8266	1734	0	0	0	0	0
KVR26N19S8/8	1735	0	0	0	0	0
KVR26S19S8/8	1736	0	0	950	0	0
KVR26N19D8/16	1737	0	0	0	0	0
CT16G4DFD8266	1738	0	0	0	0	0
KCP426SD8/16	1739	0	0	2300	0	0
AS08GGB26CQYBGH	1740	0	0	0	0	0
JS300SSD960GB	1741	0	0	0	0	0
SA400S37/960G	1742	0	0	0	0	0
CT960BX500SSD1	1743	0	0	0	0	0
M471A5244CB0-CTD	1744	0	0	530	500	500
HMA851S6CJR6N-VK	1745	0	0	500	0	480
KCP316ND8/8	1746	0	0	0	0	0
HX424C15FB/4	1747	0	0	0	0	0
HX316C10F/8	1748	0	0	950	0	0
HX424C15FB2/8	1749	0	0	1250	0	0
USBCM3.5ST-01	1750	0	0	0	0	0
CCA-UC3.5F-01-W	1751	0	0	0	0	0
CCA-UC3.5F-02	1752	0	0	0	0	0
CCA-UC3.5F-02-W	1753	0	0	0	0	0
8101	1754	0	0	0	0	0
EL123500018	1755	0	0	0	0	0
Charge3in1	1756	0	0	0	0	0
KBU1672	1757	0	0	0	0	0
KD00AS1260	1758	0	0	0	0	0
VRC151BK	1759	0	0	0	0	0
383655	1760	0	0	0	0	0
13888	1761	0	0	0	0	0
MobileTV-01	1762	0	0	0	0	0
A-CM-HDMIF-01	1763	0	0	0	0	0
KD00AS1272	1764	0	0	0	0	0
F2CU038btBLK	1765	0	0	0	0	0
DA-70838-1	1766	0	0	0	0	0
14716	1767	0	0	0	0	0
A-OTG-CMAF2-01	1768	0	0	0	0	0
AS08GGB24CEYBGH	1769	0	0	0	0	0
44849	1770	0	0	0	0	0
M471A2K43CB1-CRC	1771	0	0	2200	2100	1900
KCP424SS8/8	1772	0	0	950	0	900
AD4S240038G17-S	1773	0	0	0	0	0
IFD65T642/A3	1774	0	0	0	0	0
Т-65 LED	1775	0	0	0	0	0
CCA-2R2R-5M	1776	0	0	0	0	0
CCA-2R2R-7.5M	1777	0	0	0	0	0
CCA-2R2R-15M	1778	0	0	0	0	0
EL123500036	1779	0	0	0	0	0
EL123500037	1780	0	0	0	0	0
HMP351S6AFR8C-S6	1781	0	0	0	0	0
MT16JTF51264HZ-1G6M1	1782	0	0	470	400	0
RMT3160ED58E9W-1600	1783	0	0	470	400	0
NT4GC64C88B1NS-DI	1784	0	0	0	400	0
RMT3170EF68F9W-1600	1785	0	0	470	0	0
M378A5143EB1-CPB	1786	0	0	500	450	0
MTA8ATF51264AZ-2G1A2	1787	0	0	0	0	0
W160SB8GVL	1788	0	0	0	0	0
KCP313ND8	1789	0	0	0	0	0
M378B5173EB0-YK0	1790	0	0	500	360	370
SSBC04G08-EGNME	1791	0	0	0	0	0
M378B5173QH0-YK0	1792	0	0	0	0	0
M378B5173CB0-CK0	1793	0	0	0	0	0
HMT451U6AFR8C-PB	1794	0	0	470	360	370
ACR16D3LS1KFG	1795	0	0	0	0	0
CT102464BF186D	1796	0	0	0	900	0
MT16KTF1G64HZ-1G6E1	1797	0	0	850	800	0
102464Z11D316813	1798	0	0	0	0	0
GR1333D364L9/4G	1799	0	0	0	0	0
HMT41GU6BFR8A-PB	1800	0	0	850	850	0
HMA41GU6AFR8N-TF	1801	0	0	1100	0	0
MTA16ATF1G64AZ-2G1A2	1802	0	0	0	0	0
MTA16ATF1G64AZ-2G1B1	1803	0	0	0	900	0
M378A1K43CB2-CRC	1804	0	0	930	900	0
HMA81GU6AFR8N-UH	1805	0	0	1100	900	850
MTA8ATF1G64AZ-2G3H1	1806	0	0	0	900	0
CT51264BF1339.M16FMR	1807	0	0	0	400	0
M378A1K43BB1-CPB	1808	0	0	1050	900	0
M471B5173BH0-CH9	1809	0	0	0	380	370
M378A1K43DB2-CTD	1810	0	0	950	950	0
HMA81GU6CJR8N-VK	1811	0	0	950	950	0
MT16JTF51264HZ-1G4M1	1812	0	0	500	400	0
M378A1K43CB2-CTD	1813	0	0	1100	0	0
M378A1K43TB1-CTD	1814	0	0	0	0	0
M378A5244CB0-CRC	1815	0	0	0	450	430
M378A5143DB0-CPB	1816	0	0	470	450	420
RMT3020EC58E9F-1333	1817	0	0	470	0	0
M471A2K43BB1-CPB	1818	0	0	1900	2200	1750
HMA82GS6AFR8N-UH	1819	0	0	1900	2100	2000
M471B5273EB0-YK0	1820	0	0	0	400	420
M471B5173DB0-CK0	1821	0	0	0	0	0
MT4GS16H2568-66	1822	0	0	0	0	0
NT4GC64B88B1NF-DI	1823	0	0	0	360	0
NT4GC64B8HG0NF-DI	1824	0	0	470	0	0
HMT41GU6MFR8C-PB	1825	0	0	1 004,33	850	0
X7C75G-HYC	1826	0	0	549	0	0
KCP313ND8/8	1827	0	0	0	0	0
MTA16ATF1G64AZ-2G6E1	1828	0	0	0	950	0
MT16KTF1G64HZ-1G6N1	1829	0	0	850	800	0
MT16KTF1G64AZ-1G6P1	1830	0	0	0	850	0
M378B1G73QH0-CK0	1831	0	0	850	850	0
HMT41GU6BFR8C-PB	1832	0	0	850	850	0
MT16JTF1G64AZ-1G6D1	1833	0	0	0	0	0
MT16JTF1G64AZ-1G6E1	1834	0	0	850	850	0
44825	1835	0	0	0	0	0
HDMI02-5.0	1836	0	0	0	0	0
44641	1837	0	0	0	0	0
ACR16D3LU1NGG/4G	1838	0	0	0	0	0
ACR512X64D3S13C9G	1839	0	0	0	0	0
HMT451S6AFR8C-PB	1840	0	0	470	0	0
KX830D-HYC	1841	0	0	0	0	0
RMT3170EB68F9W-1600	1842	0	0	470	0	0
SNY1600S11-4G-EDEG	1843	0	0	0	0	0
F3-10600CL9S-8GBNT	1844	0	0	0	0	0
HMT41GS6AFR8C-PB	1845	0	0	870	0	800
HMT41GU6AFR8A-PB	1846	0	0	0	850	0
F4-2400C15D-8GFT	1847	0	0	0	0	0
44893	1848	0	0	0	0	0
44894	1849	0	0	0	0	0
MT16KTF51264HZ-1G6M1	1850	0	0	470	400	0
MTA8ATF1G4HZ-2G6E1	1851	0	0	0	0	0
KV-FJ2504S	1852	0	0	0	0	0
KVR1333N11/8	1853	0	0	0	0	0
AM1L16BC8R2-B1JS	1854	0	0	0	0	0
992031	1855	0	0	0	0	0
MT16KTF1G64HZ-1G6D1	1856	0	0	0	800	0
KFYHV1-HYC	1857	0	0	470	400	0
MT16KTF1G64AZ-1G6E1	1858	0	0	0	850	0
MTA8ATF1G64HZ-2G6E1	1859	0	0	1100	0	900
MTA8ATF1G64HZ-2G6H1	1860	0	0	950	0	900
44637	1861	0	0	0	0	0
CH-03UMB	1862	0	0	0	0	0
VCPDCHDMI2VMM1.8BK	1863	0	0	0	0	0
87352	1864	0	0	0	0	0
CT2G2S667M	1865	0	0	250	0	0
CT480BX500SSD1	1866	0	0	0	0	0
HMT325S6EFR8C-PB	1867	0	0	200	0	160
HMT351S6BFR8C-G7	1868	0	425	0	0	0
HMT451S6MMR8C-G7	1869	0	0	0	0	0
MT16KTF51264HZ-1G6K1	1870	0	0	470	0	0
MT8JSF25664HZ-1G4D1	1871	0	0	200	150	0
VCPHDMI14MM1BK	1872	0	0	0	0	0
KTH-XW4400C6/2G	1873	0	0	0	0	0
MT16JTF51264AZ-1G4M1	1874	0	0	470	360	0
EBJ40UG8EFU0-GN	1875	0	0	500	400	0
M471B5273DH0-YH9	1876	0	0	0	0	0
HMA81GS6JJR8N-VK	1877	0	0	1100	0	1050
44931	1878	0	0	0	0	0
KP223C-ELD	1879	0	0	158.42	0	0
M378B5673FH0-CF8	1880	0	0	200	0	0
ACR16D3LFS1KBG/2G	1881	0	0	200	0	0
KVR1333D3S0/4GR	1882	0	0	0	0	0
KNWMX1-ETB	1883	0	0	470	420	0
75TT16NUL2R8-8G	1884	0	0	0	800	0
CMSA8GX3M2A1333C9	1885	0	0	0	0	0
XPS730C/8G	1886	0	0	0	0	0
CMSO16GX3M2C1600C11	1887	0	0	0	0	0
CMK16GX4M2B3000C15	1888	0	0	0	2400	0
CMK32GX4M2B3200C16	1889	0	0	0	3990	0
